user_id,item_id,rating,conversation_id
u552,203424,1,11431
u67,115463,1,11432
u67,111918,1,11432
u67,124142,2,11432
u67,175707,0,11432
u67,157318,0,11432
u67,135508,2,11432
u67,120293,2,11432
u562,195234,1,11435
u562,180437,1,11435
u562,109082,1,11435
u562,152496,1,11435
u153,132711,1,11438
u153,99276,1,11438
u153,155790,1,11438
u153,160978,1,11438
u153,187310,1,11438
u153,200523,1,11438
u153,77670,1,11438
u153,141169,1,11438
u526,155829,1,11439
u526,107486,2,11439
u526,77293,2,11439
u526,96281,0,11439
u526,200523,1,11439
u526,155969,1,11439
u526,204292,1,11439
u562,155969,1,11440
u562,174719,1,11440
u562,154486,1,11440
u562,190285,1,11440
u562,86428,1,11440
u562,142933,2,11443
u562,167596,1,11443
u562,187205,0,11443
u562,195234,1,11443
u562,93252,0,11443
u496,162882,1,11444
u496,134032,2,11444
u496,128167,1,11444
u496,179731,2,11444
u496,182644,1,11444
u496,153733,0,11444
u496,181609,2,11444
u496,148527,1,11444
u78,204455,1,11446
u78,168289,1,11446
u78,94510,1,11446
u78,138962,1,11446
u78,150451,1,11446
u78,135789,1,11446
u474,111918,1,11449
u474,115047,1,11449
u474,188779,1,11449
u474,204478,1,11449
u552,170305,1,11450
u552,195979,1,11450
u552,148904,1,11450
u552,188057,1,11450
u552,130080,1,11450
u552,82894,1,11451
u552,204849,1,11451
u552,151752,1,11451
u552,204863,1,11451
u552,122604,1,11451
u431,83789,1,11452
u431,106388,1,11452
u431,115908,1,11452
u431,81660,1,11452
u431,150451,1,11452
u431,78874,0,11452
u462,105334,2,11460
u462,178813,1,11460
u462,180728,2,11460
u462,119207,2,11460
u462,114454,1,11460
u462,88141,1,11460
u462,171250,2,11460
u462,111540,2,11460
u462,77376,1,11460
u462,154980,2,11460
u431,140066,1,11470
u431,81075,1,11470
u431,91313,1,11470
u431,136983,1,11470
u431,141928,1,11470
u394,158208,1,11471
u394,108715,1,11471
u394,183056,1,11471
u394,193109,1,11471
u394,135571,1,11471
u394,120948,1,11471
u576,170037,0,11472
u576,189074,1,11472
u576,83624,1,11472
u576,204331,1,11472
u577,140476,2,11473
u577,99715,2,11473
u577,138755,1,11473
u577,195979,1,11473
u577,204974,1,11473
u577,76706,1,11473
u394,184098,1,11474
u394,99583,2,11474
u394,195484,1,11474
u394,184571,2,11474
u394,96281,1,11474
u394,78418,0,11474
u394,135485,1,11474
u394,205480,1,11478
u394,84798,1,11478
u394,97219,0,11478
u394,96646,1,11478
u394,156818,1,11478
u394,135789,1,11478
u431,102937,1,11479
u431,190399,1,11479
u431,157946,1,11479
u431,100448,1,11479
u421,140066,1,11481
u421,83853,1,11481
u421,115908,1,11481
u421,118353,1,11481
u431,90248,1,11482
u431,142823,1,11482
u431,93845,1,11482
u431,184098,1,11482
u431,205480,1,11482
u431,204974,1,11484
u431,100271,1,11484
u431,184418,1,11484
u431,122604,1,11484
u547,85036,1,11485
u547,86428,1,11485
u547,120003,1,11485
u547,78418,1,11485
u547,115518,1,11485
u431,133249,1,11486
u431,140749,1,11486
u431,204863,1,11486
u431,122604,1,11486
u431,88141,1,11488
u431,111540,1,11488
u431,89668,1,11488
u431,114932,1,11488
u431,115518,2,11488
u496,103896,2,11491
u496,189226,1,11491
u496,131209,2,11491
u496,168719,2,11491
u496,146767,0,11491
u496,87867,2,11491
u496,99244,1,11491
u496,199449,2,11491
u496,128059,2,11491
u581,182709,1,11495
u581,112719,1,11495
u581,120003,1,11495
u581,94056,2,11495
u581,110605,1,11495
u534,111918,1,11498
u534,90583,1,11498
u534,176542,1,11498
u534,157394,1,11498
u534,165018,2,11498
u583,204334,2,11499
u583,140749,1,11499
u583,94056,1,11499
u583,185171,1,11499
u583,127673,1,11499
u583,133035,1,11499
u583,188780,1,11499
u583,184418,1,11499
u583,101153,1,11499
u583,187028,1,11499
u583,204863,1,11499
u583,183184,1,11499
u583,122604,1,11499
u583,153346,1,11499
u394,99910,1,11501
u394,197041,1,11501
u394,90591,1,11501
u394,98909,2,11501
u394,124485,1,11501
u394,197200,1,11501
u394,168892,1,11501
u526,179485,1,11505
u526,186828,1,11505
u526,91277,2,11505
u526,200523,1,11505
u526,170376,2,11505
u533,170060,1,11508
u533,159561,1,11508
u533,171969,1,11508
u533,116976,1,11508
u533,85423,1,11508
u533,165710,1,11510
u533,159885,1,11510
u533,140749,1,11510
u533,92374,1,11510
u533,204895,1,11510
u526,155829,1,11511
u526,182781,2,11511
u526,179662,2,11511
u526,132885,1,11511
u461,89173,1,11513
u461,204895,1,11513
u461,139903,1,11513
u461,122604,1,11513
u461,131869,1,11513
u461,173575,1,11513
u547,122385,1,11514
u547,131730,1,11514
u547,178096,1,11514
u547,112737,1,11514
u552,204794,2,11517
u552,180224,1,11517
u552,187028,1,11517
u552,77161,1,11517
u552,184418,2,11517
u315,110291,1,11518
u315,77609,1,11518
u315,90272,1,11518
u315,126305,1,11518
u315,81660,1,11518
u315,118397,1,11518
u173,106388,1,11519
u173,171202,2,11519
u173,109963,2,11519
u173,173333,1,11519
u406,106388,1,11521
u406,90591,1,11521
u406,168892,1,11521
u406,173333,1,11521
u315,183582,1,11523
u315,161313,1,11523
u315,175252,1,11523
u315,201744,1,11523
u315,195134,2,11523
u315,144795,2,11523
u315,188057,1,11523
u406,201861,1,11525
u406,79743,1,11525
u406,161313,1,11525
u406,170119,1,11525
u406,126174,1,11525
u315,151318,1,11527
u315,110352,1,11527
u315,184022,1,11527
u315,179359,1,11527
u315,158904,1,11527
u315,174719,1,11527
u315,104930,1,11527
u394,77597,1,11528
u394,97255,1,11528
u394,187778,1,11528
u394,189328,1,11528
u394,99060,1,11528
u394,152497,0,11528
u315,114909,1,11529
u315,109084,1,11529
u315,103784,1,11529
u315,165309,1,11529
u315,104154,1,11529
u547,89770,1,11530
u547,122385,1,11530
u547,150501,1,11530
u547,167031,1,11530
u315,133232,1,11532
u315,177112,1,11532
u315,85750,1,11532
u315,135571,1,11532
u315,157274,1,11532
u315,113213,1,11532
u394,155572,1,11533
u394,90950,1,11533
u394,148231,1,11533
u394,117515,1,11533
u394,116125,1,11536
u394,99715,2,11536
u394,88487,1,11536
u394,127115,1,11536
u394,182960,1,11536
u394,119326,1,11536
u394,127525,1,11538
u394,161723,1,11538
u394,154817,2,11538
u394,94320,1,11538
u394,143198,1,11538
u406,114909,1,11539
u406,152955,1,11539
u406,109084,1,11539
u406,173510,0,11539
u406,145723,1,11539
u394,108715,0,11540
u394,177160,1,11540
u394,199081,1,11540
u394,137887,1,11540
u394,78418,1,11540
u394,203508,0,11541
u394,197133,1,11541
u394,134643,1,11541
u394,135571,1,11541
u394,148994,1,11541
u406,110732,1,11542
u406,115518,0,11542
u406,183756,1,11542
u406,114909,1,11542
u406,88150,1,11542
u394,114756,1,11543
u394,177160,0,11543
u394,119144,1,11543
u394,169419,1,11543
u394,115246,1,11543
u547,115518,1,11544
u547,84854,0,11544
u547,107514,1,11544
u547,202190,1,11544
u547,161313,1,11544
u547,187028,1,11544
u547,163708,1,11544
u547,103180,1,11544
u547,181097,1,11544
u394,171250,1,11546
u394,114109,1,11546
u394,107554,1,11546
u394,95066,1,11546
u394,146463,1,11546
u584,99910,2,11547
u584,124485,2,11547
u584,91277,2,11547
u584,78186,2,11547
u584,173333,2,11547
u394,152789,1,11550
u394,165531,1,11550
u394,204974,1,11550
u394,168664,1,11550
u394,203831,0,11550
u511,194202,1,11551
u511,115518,1,11551
u511,174719,1,11551
u511,96281,1,11551
u394,82894,1,11552
u394,159885,1,11552
u394,173575,1,11552
u394,122604,1,11552
u584,197133,1,11553
u584,161546,1,11553
u584,182960,1,11553
u584,107477,1,11553
u562,132885,1,11554
u562,107314,1,11554
u562,141210,1,11554
u562,138962,1,11554
u562,205375,1,11554
u562,135789,1,11554
u584,107477,1,11555
u584,96844,1,11555
u584,182960,1,11555
u584,149793,1,11555
u584,99715,1,11555
u562,202190,1,11556
u562,121563,1,11556
u562,181370,2,11556
u562,147565,1,11556
u562,139333,2,11556
u426,147970,1,11557
u426,205557,1,11557
u426,91141,1,11557
u426,159503,1,11557
u426,100750,1,11557
u426,134885,1,11557
u585,174755,1,11564
u585,95199,1,11564
u585,161983,1,11564
u585,187102,1,11564
u461,165710,1,11565
u461,166852,1,11565
u461,108801,1,11565
u461,160464,1,11565
u461,170530,1,11565
u198,193168,1,11566
u198,118762,1,11566
u198,161313,0,11566
u198,144347,0,11566
u198,127115,1,11566
u198,188057,0,11566
u198,101691,1,11566
u401,185055,1,11567
u401,150247,1,11567
u401,86831,2,11567
u401,183169,1,11567
u526,152744,1,11568
u526,127328,1,11568
u526,93497,1,11568
u526,107514,1,11568
u526,187102,1,11568
u198,145338,1,11571
u198,181299,1,11571
u198,171202,0,11571
u198,178142,1,11571
u198,156304,1,11571
u198,174336,1,11571
u274,197498,1,11573
u274,125494,1,11573
u274,75815,1,11573
u274,182070,1,11573
u274,141098,1,11573
u274,124903,1,11573
u562,204974,1,11575
u562,161313,1,11575
u562,177160,1,11575
u562,205163,1,11575
u562,157991,1,11575
u547,85036,1,11576
u547,107514,1,11576
u547,115518,1,11576
u547,181769,1,11576
u547,82476,1,11576
u547,101264,1,11576
u547,123463,1,11576
u562,189219,1,11579
u562,75918,1,11579
u562,188474,0,11579
u562,84798,1,11579
u562,192420,1,11579
u562,196481,2,11579
u562,118637,2,11579
u562,90552,1,11579
u45,166052,1,11581
u45,134643,1,11581
u45,85739,1,11581
u45,122209,1,11581
u45,190418,1,11581
u586,178482,1,11582
u586,140476,0,11582
u586,204865,1,11582
u586,204974,1,11582
u586,177160,0,11582
u586,99660,1,11582
u586,169085,1,11582
u586,76706,1,11582
u330,190729,2,11584
u330,178715,2,11584
u330,151299,2,11584
u330,159194,1,11584
u330,189349,1,11584
u330,127206,1,11584
u562,186741,1,11585
u562,199038,1,11585
u562,105031,1,11585
u562,205129,1,11585
u562,115250,1,11585
u562,135485,1,11586
u562,114801,1,11586
u562,161385,1,11586
u562,120039,1,11586
u562,192420,1,11586
u30,136632,1,11587
u30,120092,1,11587
u30,205447,1,11587
u30,170037,0,11587
u30,169419,1,11587
u562,140749,1,11589
u562,160978,1,11589
u562,91547,1,11589
u562,122604,1,11589
u330,195447,1,11591
u330,140476,1,11591
u330,183121,1,11591
u330,204974,1,11591
u330,136877,1,11591
u330,181715,1,11591
u482,79062,0,11593
u482,141101,1,11593
u482,125431,1,11593
u482,183169,2,11593
u482,144779,1,11593
u496,110580,1,11596
u496,204974,2,11596
u496,189820,2,11596
u496,187205,2,11596
u496,78132,1,11596
u496,200635,1,11596
u496,111782,1,11596
u562,143259,2,11597
u562,183056,1,11597
u562,178096,1,11597
u562,120854,1,11597
u562,166052,1,11597
u562,190418,1,11597
u562,205507,1,11598
u562,125280,2,11598
u562,104174,1,11598
u562,120854,2,11598
u562,122385,1,11598
u562,86576,1,11598
u562,190418,1,11598
u496,184951,2,11599
u496,202190,1,11599
u496,76012,2,11599
u496,77597,1,11599
u496,184418,2,11599
u496,204794,1,11599
u496,187028,1,11599
u496,88960,2,11599
u457,120602,1,11602
u457,132885,0,11602
u457,197213,1,11602
u457,124485,1,11602
u457,83790,0,11602
u457,155790,1,11602
u457,138311,1,11602
u457,134628,1,11602
u462,150889,2,11603
u462,197410,1,11603
u462,161313,1,11603
u462,142890,0,11603
u462,170059,0,11603
u457,187028,1,11604
u457,81135,1,11604
u457,183184,1,11604
u457,204419,0,11604
u457,196366,1,11604
u562,157783,1,11607
u562,204883,1,11607
u562,133251,1,11607
u562,110291,1,11607
u562,160470,1,11607
u562,126305,2,11607
u562,99001,2,11607
u481,116125,1,11608
u481,140476,1,11608
u481,134628,1,11608
u481,132885,2,11608
u153,187310,1,11609
u153,99276,1,11609
u153,200523,1,11609
u153,115290,1,11609
u153,144468,1,11609
u198,144427,1,11610
u198,152855,1,11610
u198,135508,1,11610
u198,125431,1,11610
u198,123392,1,11610
u153,120007,1,11613
u153,77293,1,11613
u153,119144,1,11613
u153,205163,1,11613
u153,204409,1,11613
u586,99276,2,11615
u586,131313,1,11615
u586,105589,2,11615
u586,144468,2,11615
u481,198877,0,11616
u481,134628,1,11616
u481,127196,1,11616
u481,202153,1,11616
u153,96460,1,11617
u153,96660,1,11617
u153,205716,1,11617
u153,151180,1,11617
u153,204966,1,11617
u586,196460,2,11618
u586,90253,2,11618
u586,115368,1,11618
u586,108273,2,11618
u586,177813,2,11618
u586,205717,2,11618
u586,184696,2,11618
u588,82894,0,11624
u588,108278,1,11624
u588,76483,1,11624
u588,140749,1,11624
u588,122604,1,11624
u588,188780,1,11624
u588,123995,0,11624
u462,103993,1,11625
u462,85637,2,11625
u462,136808,2,11625
u462,184418,1,11625
u462,117239,2,11625
u462,111782,2,11625
u462,164642,1,11625
u462,134628,2,11625
u462,114943,1,11625
u481,204974,1,11626
u481,86728,2,11626
u481,78418,1,11626
u481,169419,1,11626
u426,89213,1,11631
u426,188808,0,11631
u426,204883,2,11631
u426,92826,1,11631
u426,180527,1,11631
u426,90950,1,11631
u426,157590,1,11631
u426,148231,1,11631
u426,162930,1,11631
u426,147598,0,11631
u426,159503,1,11632
u426,184098,1,11632
u426,175121,1,11632
u426,111429,1,11632
u426,90248,1,11632
u586,185139,1,11633
u586,94219,1,11633
u586,175096,1,11633
u586,120092,2,11633
u586,181609,2,11633
u586,83472,2,11633
u586,90950,2,11636
u586,120092,1,11636
u586,99276,1,11636
u586,150887,2,11636
u562,147901,1,11637
u562,134726,1,11637
u562,93065,1,11637
u562,183756,2,11637
u562,100312,1,11637
u562,188218,1,11640
u562,203907,1,11640
u562,109082,1,11640
u562,105589,1,11640
u67,132711,2,11641
u67,120602,2,11641
u67,182674,1,11641
u67,181070,2,11641
u512,144298,1,11643
u512,101081,1,11643
u512,107335,1,11643
u512,134032,1,11643
u512,178472,1,11643
u512,132973,1,11643
u512,198562,1,11643
u512,170170,1,11643
u512,78874,1,11643
u462,185684,1,11644
u462,186635,1,11644
u462,158225,2,11644
u462,84473,2,11644
u462,98271,1,11644
u462,81165,0,11644
u462,158904,1,11644
u483,96054,1,11648
u483,131060,1,11648
u483,193041,0,11648
u483,168367,1,11648
u483,165473,1,11648
u547,204974,1,11651
u547,115518,1,11651
u547,86345,1,11651
u547,205557,1,11651
u547,180224,1,11651
u547,120349,1,11653
u547,205719,1,11653
u547,193372,1,11653
u547,181097,1,11653
u153,144298,1,11654
u153,99276,0,11654
u153,101081,1,11654
u153,77293,1,11654
u153,140749,1,11654
u153,122604,1,11654
u153,188780,1,11654
u153,132973,1,11654
u153,170170,1,11654
u483,183189,0,11655
u483,197133,1,11655
u483,182960,1,11655
u483,76279,1,11655
u483,173333,1,11655
u373,184951,1,11658
u373,94056,1,11658
u373,185171,1,11658
u373,202190,1,11658
u373,184418,1,11658
u373,187028,1,11658
u373,194147,1,11658
u474,151595,1,11674
u474,123071,1,11674
u474,91076,0,11674
u474,79978,1,11674
u474,125575,1,11674
u502,109433,1,11675
u502,109082,1,11675
u502,140167,1,11675
u502,181585,1,11675
u474,184418,1,11677
u474,180527,1,11677
u474,187028,1,11677
u474,79968,1,11677
u474,204998,1,11677
u474,87867,2,11677
u462,85662,1,11679
u462,146205,1,11679
u462,77115,1,11679
u462,188057,1,11679
u462,162573,1,11679
u315,80067,1,11681
u315,82894,0,11681
u315,140749,1,11681
u315,122604,1,11681
u474,155114,1,11682
u474,92607,1,11682
u474,111099,1,11682
u474,123032,1,11682
u474,127588,1,11682
u474,150655,0,11682
u163,172940,0,11689
u163,165504,2,11689
u163,121396,0,11689
u163,135485,1,11689
u163,121257,1,11689
u163,151102,1,11689
u163,95539,2,11690
u163,126626,2,11690
u163,134885,2,11690
u163,197904,2,11690
u163,203941,1,11690
u163,90552,1,11690
u198,170305,1,11691
u198,161313,1,11691
u198,148904,1,11691
u198,144347,1,11691
u198,115518,1,11691
u198,140749,1,11692
u198,171615,1,11692
u198,180437,0,11692
u198,122604,1,11692
u526,77670,0,11694
u526,132711,1,11694
u526,204974,1,11694
u526,101264,2,11694
u421,140066,1,11696
u421,138962,0,11696
u421,204455,1,11696
u421,204331,1,11696
u394,115518,0,11700
u394,172109,1,11700
u394,128587,1,11700
u394,79779,1,11700
u394,142823,1,11701
u394,124848,1,11701
u394,155661,1,11701
u394,114932,1,11701
u394,114759,1,11701
u394,193845,1,11702
u394,188192,1,11702
u394,204895,1,11702
u394,88487,1,11702
u394,119884,1,11702
u394,135485,1,11703
u394,193109,1,11703
u394,158803,1,11703
u394,120859,1,11703
u394,76845,1,11703
u547,85036,1,11704
u547,76519,1,11704
u547,159194,1,11704
u547,157957,1,11704
u547,104844,1,11704
u547,114759,1,11704
u547,124545,1,11704
u547,76519,1,11705
u547,193845,1,11705
u547,109487,1,11705
u547,143198,1,11705
u547,104844,1,11705
u547,122385,1,11705
u394,104844,1,11706
u394,76519,0,11706
u394,109487,1,11706
u394,134106,1,11706
u394,133813,1,11707
u394,114932,1,11707
u394,76519,0,11707
u394,149402,1,11707
u394,134106,1,11707
u394,139510,1,11707
u547,132885,1,11709
u547,99715,1,11709
u547,128782,1,11709
u547,178331,1,11709
u547,190543,1,11709
u547,117972,1,11709
u547,91332,1,11709
u547,107514,1,11709
u394,172660,1,11710
u394,178813,1,11710
u394,171202,1,11710
u394,185117,1,11710
u394,111540,1,11710
u394,147221,1,11710
u575,189219,1,11718
u575,185139,1,11718
u575,167756,2,11718
u575,142791,1,11718
u575,173282,1,11718
u575,204794,0,11718
u575,96281,2,11718
u575,187028,0,11718
u575,200523,1,11718
u575,181609,1,11718
u421,140066,1,11720
u421,142791,0,11720
u421,138962,1,11720
u421,205435,1,11720
u421,99715,0,11720
u153,142791,1,11722
u153,122385,0,11722
u153,200523,1,11722
u153,84854,1,11722
u153,204895,1,11722
u394,145814,1,11726
u394,134643,1,11726
u394,193711,1,11726
u394,140066,0,11726
u575,123015,1,11727
u575,84798,1,11727
u575,204870,1,11727
u575,134032,2,11727
u575,201259,1,11727
u575,169726,1,11727
u575,78340,1,11727
u394,141996,1,11728
u394,156094,1,11728
u394,79779,1,11728
u394,104278,1,11728
u394,158208,1,11732
u394,169270,1,11732
u394,148120,1,11732
u394,127115,1,11732
u394,126924,1,11732
u394,133813,1,11732
u153,82894,1,11737
u153,204895,1,11737
u153,178409,1,11737
u153,77293,1,11737
u153,88029,1,11737
u153,188780,1,11737
u394,120722,1,11738
u394,171914,1,11738
u394,149136,1,11738
u394,180899,0,11738
u394,184089,1,11739
u394,154513,1,11739
u394,204870,1,11739
u394,78340,1,11739
u394,181715,1,11739
u591,109424,1,11740
u591,119699,1,11740
u591,205698,2,11740
u591,180899,1,11740
u575,205721,2,11745
u575,204895,2,11745
u575,112244,1,11745
u575,140749,1,11745
u575,104378,1,11745
u575,106407,1,11745
u575,139400,1,11745
u575,107050,1,11745
u575,116956,1,11745
u394,156176,1,11750
u394,96878,1,11750
u394,204419,0,11750
u394,153733,0,11750
u394,107058,1,11750
u394,125036,1,11750
u591,120367,1,11751
u591,105031,1,11751
u591,180899,1,11751
u591,119699,1,11751
u591,101691,1,11751
u591,176612,1,11751
u481,151656,1,11752
u481,149514,1,11752
u481,155989,1,11752
u481,190181,1,11752
u394,133916,1,11753
u394,103738,1,11753
u394,107396,1,11753
u394,112579,1,11753
u481,153858,1,11757
u481,188446,2,11757
u481,167870,1,11757
u481,130203,1,11757
u481,180224,1,11759
u481,185171,1,11759
u481,171969,1,11759
u481,148222,2,11759
u481,116976,1,11759
u481,199449,1,11759
u481,152329,2,11759
u575,120948,1,11760
u575,181301,1,11760
u575,189705,1,11760
u575,85159,2,11760
u575,178472,1,11760
u575,161385,1,11760
u575,179799,1,11760
u575,150451,2,11760
u533,89176,0,11762
u533,140335,1,11762
u533,170060,1,11762
u533,99060,1,11762
u533,198460,1,11762
u533,122385,1,11762
u533,169487,0,11762
u481,99060,1,11763
u481,120948,1,11763
u481,132728,2,11763
u481,191316,1,11763
u330,116136,2,11764
u330,100493,1,11764
u330,133464,1,11764
u330,107826,1,11764
u330,141928,1,11764
u533,116125,0,11765
u533,148120,1,11765
u533,89954,1,11765
u533,178472,1,11765
u533,174475,1,11765
u533,181301,1,11765
u330,204865,1,11766
u330,83552,1,11766
u330,205194,1,11766
u330,204604,1,11766
u330,180899,1,11766
u547,122385,1,11767
u547,131730,1,11767
u547,81702,1,11767
u547,107420,1,11767
u547,112737,1,11767
u547,99060,1,11769
u547,122385,1,11769
u547,178096,1,11769
u547,112737,1,11769
u547,115518,1,11771
u547,158212,1,11771
u547,89770,1,11771
u547,85036,1,11771
u481,111918,1,11772
u481,174475,1,11772
u481,188779,1,11772
u481,148120,1,11772
u481,77293,1,11774
u481,90950,1,11774
u481,142890,1,11774
u481,146058,2,11774
u481,179383,2,11774
u394,150957,1,11775
u394,140122,1,11775
u394,145365,1,11775
u394,143198,1,11775
u481,85637,1,11778
u481,110494,1,11778
u481,187261,2,11778
u481,147970,2,11778
u481,150957,1,11778
u481,161723,2,11778
u481,177979,2,11778
u481,120003,1,11778
u481,172109,1,11779
u481,135623,1,11779
u481,159880,1,11779
u481,106662,1,11779
u481,126371,1,11779
u481,119699,2,11779
u481,104177,1,11779
u173,100493,1,11783
u173,83552,1,11783
u173,121179,1,11783
u173,180899,2,11783
u173,100493,2,11784
u173,176612,2,11784
u173,83552,1,11784
u173,101691,2,11784
u173,106233,2,11784
u591,122604,1,11787
u591,201091,1,11787
u591,104378,1,11787
u591,106407,1,11787
u591,201761,1,11787
u591,126044,1,11787
u591,144730,1,11787
u526,159560,1,11788
u526,181299,0,11788
u526,91332,2,11788
u526,161723,1,11788
u526,129832,1,11788
u591,204974,1,11789
u591,144628,1,11789
u591,142890,1,11789
u591,83552,1,11789
u591,100493,1,11789
u153,88463,1,11791
u153,200523,1,11791
u153,185212,1,11791
u153,80534,1,11791
u95,113035,1,11798
u95,155661,1,11798
u95,124848,1,11798
u95,205557,1,11798
u95,120092,1,11798
u95,137985,1,11798
u401,86831,2,11799
u401,160225,1,11799
u401,115463,1,11799
u401,185212,2,11799
u591,105068,1,11800
u591,122502,2,11800
u591,161313,1,11800
u591,189494,1,11800
u562,189219,0,11801
u562,184870,1,11801
u562,195424,2,11801
u562,135485,1,11801
u562,100312,1,11801
u562,82602,1,11801
u95,83539,1,11802
u95,155969,1,11802
u95,145016,1,11802
u95,91481,1,11802
u95,197769,1,11802
u95,108746,1,11802
u591,182731,1,11803
u591,84854,1,11803
u591,144730,1,11803
u591,162647,1,11803
u591,104378,1,11803
u95,204604,1,11804
u95,161313,1,11804
u95,162512,1,11804
u95,147271,1,11804
u95,144347,1,11804
u95,101691,1,11804
u95,176612,1,11804
u591,100493,1,11807
u591,90950,1,11807
u591,204604,1,11807
u591,90766,1,11807
u394,147934,1,11808
u394,96281,1,11808
u394,90950,1,11808
u394,78340,1,11808
u394,150887,1,11808
u572,108278,1,11809
u572,140749,2,11809
u572,181996,2,11809
u572,115908,1,11809
u572,163689,1,11809
u562,95055,1,11810
u562,113035,1,11810
u562,125663,1,11810
u562,120003,1,11810
u562,88141,1,11810
u394,86995,1,11811
u394,192975,1,11811
u394,120003,1,11811
u394,91332,1,11811
u431,203049,1,11812
u431,143994,2,11812
u431,117324,1,11812
u431,147669,2,11812
u591,147826,1,11813
u591,142890,1,11813
u591,201436,1,11813
u591,104930,1,11813
u591,85036,1,11813
u562,152969,1,11814
u562,96684,1,11814
u562,97306,2,11814
u562,80208,1,11814
u562,89176,0,11815
u562,81792,1,11815
u562,198460,0,11815
u562,201761,1,11815
u591,189266,1,11816
u591,187028,1,11816
u591,132506,1,11816
u591,165728,1,11816
u591,185171,1,11816
u66,88141,1,11817
u66,120003,1,11817
u66,178142,2,11817
u66,134106,1,11817
u35,100271,0,11818
u35,204870,0,11818
u35,184418,1,11818
u35,120092,0,11818
u35,111540,1,11818
u35,205163,0,11818
u66,184605,2,11819
u66,184418,2,11819
u66,135571,1,11819
u66,163616,2,11819
u66,169419,1,11819
u35,157957,1,11820
u35,187028,1,11820
u35,153346,1,11820
u35,77161,1,11820
u35,115406,1,11820
u35,78010,1,11823
u35,161723,1,11823
u35,164364,1,11823
u35,143198,1,11823
u35,86428,1,11823
u153,96281,1,11828
u153,99276,1,11828
u153,181070,1,11828
u153,129833,1,11828
u153,145470,1,11828
u462,164128,0,11829
u462,110529,0,11829
u462,204466,1,11829
u462,91141,0,11829
u340,138233,2,11831
u340,170037,2,11831
u340,97219,1,11831
u340,169726,2,11831
u340,132973,1,11831
u340,78874,1,11831
u394,196336,1,11833
u394,150957,1,11833
u394,143253,1,11833
u394,143198,1,11833
u394,156685,1,11833
u394,177979,1,11833
u394,161723,1,11833
u394,120722,1,11835
u394,173086,1,11835
u394,184418,1,11835
u394,144347,1,11835
u340,82894,0,11838
u340,141776,1,11838
u340,77707,1,11838
u340,87223,1,11838
u340,173253,1,11838
u340,119699,2,11838
u340,160978,2,11838
u340,119576,2,11838
u153,94147,1,11840
u153,96707,1,11840
u153,77293,1,11840
u153,77707,1,11840
u153,79408,1,11840
u153,122604,1,11840
u271,187028,1,11842
u271,125431,1,11842
u271,166883,2,11842
u271,144779,1,11842
u271,81135,1,11842
u153,119652,1,11843
u153,76940,1,11843
u153,175843,1,11843
u153,117515,1,11843
u153,204974,1,11843
u562,202190,1,11844
u562,135508,1,11844
u562,184951,0,11844
u562,153346,1,11844
u562,130591,0,11844
u562,82894,1,11845
u562,108278,1,11845
u562,106831,1,11845
u562,165510,1,11845
u562,128434,1,11845
u550,76524,1,11846
u550,200523,1,11846
u550,104147,2,11846
u550,150887,1,11846
u482,80067,1,11847
u482,110875,1,11847
u482,84854,2,11847
u482,170213,1,11847
u482,83552,1,11847
u562,193221,1,11848
u562,76940,1,11848
u562,108278,1,11848
u562,201926,1,11848
u562,150887,1,11848
u563,204974,2,11849
u563,120092,2,11849
u563,195979,2,11849
u563,173688,2,11849
u562,85036,1,11850
u562,119144,1,11850
u562,120722,1,11850
u562,205557,1,11850
u562,83814,1,11850
u563,179506,2,11851
u563,122278,1,11851
u563,195979,2,11851
u563,182792,2,11851
u563,136632,2,11852
u563,111717,2,11852
u563,110291,0,11852
u563,204883,0,11852
u563,122278,1,11853
u563,120092,2,11853
u563,182792,1,11853
u563,90950,2,11853
u563,149519,1,11853
u563,150703,1,11853
u563,84001,1,11854
u563,179112,1,11854
u563,152082,2,11854
u563,192160,2,11854
u563,167290,0,11854
u563,90552,2,11854
u563,197041,0,11855
u563,147250,2,11855
u563,184418,2,11855
u563,143623,2,11855
u563,140066,0,11855
u563,197200,0,11855
u562,182709,1,11856
u562,199038,1,11856
u562,150421,2,11856
u562,101523,1,11856
u562,145365,1,11856
u394,150957,1,11858
u394,161723,1,11858
u394,158492,2,11858
u394,200914,1,11858
u394,152955,1,11858
u562,170722,1,11859
u562,187778,2,11859
u562,178096,1,11859
u562,95495,1,11859
u562,199831,1,11859
u562,107826,1,11859
u394,169012,1,11860
u394,166069,1,11860
u394,91332,1,11860
u394,161313,1,11860
u394,146463,1,11860
u562,204974,1,11862
u562,204883,1,11862
u562,94078,0,11862
u562,183169,2,11862
u562,109030,2,11862
u575,142791,1,11863
u575,115908,1,11863
u575,125280,1,11863
u575,198274,1,11863
u575,166052,1,11863
u575,178472,1,11863
u575,181301,1,11863
u575,190418,1,11863
u562,106652,1,11864
u562,143198,1,11864
u562,156124,0,11864
u562,111063,1,11864
u496,92266,1,11865
u496,117771,1,11865
u496,167936,1,11865
u496,104766,1,11865
u496,111189,1,11865
u496,86815,1,11865
u496,138523,1,11865
u563,204974,1,11866
u563,136877,1,11866
u563,83552,2,11866
u563,161089,1,11866
u563,171552,1,11866
u562,200798,1,11868
u562,166790,1,11868
u562,136877,1,11868
u562,103743,1,11868
